year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.4,15,0.4,2526.8,12.79482439,12.688352900000002
0.46,50,0.46,2923.48,12.54575884,15.20527831
0.3333333333333333,216,0.3333333333333333,4626.819444,11.89532129,14.12063236
0.33774834437086093,302,0.33774834437086093,5536.427152,12.02711326,14.24153921
0.29954954954954954,444,0.29954954954954954,5354.810811,12.10118902,14.37306122
0.32491582491582494,594,0.32491582491582494,5817.10101,12.127997099999998,14.39945461
0.33421750663129973,754,0.33421750663129973,6333.6100799999995,12.21233904,14.48080502
0.35333333333333333,900,0.35333333333333333,6699.704444,12.17202662,14.48231299
0.3586261980830671,1252,0.3586261980830671,6743.304313,12.27840463,14.60596529
0.3679369250985545,1522,0.3679369250985545,6874.479632,12.38772016,14.69937834
0.3741379310344828,1740,0.3741379310344828,6935.883908,12.45233805,14.82644856
0.36985539488320357,1798,0.36985539488320357,7247.44772,12.55220707,14.88609981
0.3775153105861767,2286,0.3775153105861767,7414.95888,12.63799903,14.91088284
0.39510258107213764,3022,0.39510258107213764,7816.592984999999,12.678617599999999,14.95807375
0.4060573572768695,3731,0.4060573572768695,8086.772715000001,12.74139682,14.99344613
0.41257557436517533,4135,0.41257557436517533,8317.9763,12.78118381,15.01766686
0.4224475685641853,4339,0.4224475685641853,8829.445725,12.87336842,15.07013977
0.4415892895702872,4631,0.4415892895702872,9247.423019,12.91558154,15.09473519
0.45881854753334744,4723,0.45881854753334744,9818.065848,13.02637079,15.17690708
0.478997975708502,3952,0.478997975708502,10741.45445,13.07097427,15.19656545
0.5233449477351917,2870,0.5233449477351917,13498.3331,13.20369299,15.29209609
0.5795006570302234,3044,0.5795006570302234,15140.6117,13.23309483,15.31554969
