year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,5130.0,12.42939394,13.34837121
0.0,1,0.0,2258.0,11.84850649,
1.0,1,1.0,1186.0,12.25787879,
1.0,1,1.0,11903.0,14.95443461,15.90318901
1.0,2,1.0,1186.0,12.25787879,
1.0,3,1.0,8708.0,14.26458113,15.90318901
1.0,3,1.0,5370.666667,13.94343814,15.90318901
1.0,3,1.0,10040.0,14.72129111,15.83899598
1.0,2,1.0,15487.0,15.25407643,15.83899598
1.0,2,1.0,18973.0,15.08658762,15.68848315
1.0,2,1.0,18717.5,14.71564273,15.09768494
1.0,1,1.0,18462.0,14.34469784,14.50688674
1.0,1,1.0,18234.0,13.93502529,14.50688674
1.0,1,1.0,18237.0,13.93502529,14.50688674
1.0,2,1.0,18195.0,13.90946467,14.50688674
