year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1998,2,0.0,2657.0,13.58425532,
2003,1,0.0,6775.0,11.0938279,13.0238668
2004,2,0.0,6722.0,10.9257967,12.85755635
2005,3,0.3333333333333333,9084.0,11.70307454,13.915858600000002
2006,3,0.3333333333333333,9642.666667,11.75985274,14.37223019
2007,4,0.75,10637.0,12.51849122,15.14408234
2008,6,0.6666666666666666,9338.5,12.09369603,14.52930113
2009,4,1.0,14289.25,12.95355995,15.24747717
2010,3,1.0,13235.66667,13.01305651,15.49434065
2011,6,1.0,13438.833330000001,12.90868668,14.9312196
2012,6,1.0,12243.16667,13.06661984,15.27772909
2013,8,1.0,10538.875,13.00139938,15.10766052
2014,8,1.0,11049.75,13.07345592,15.48018092
2015,8,1.0,10497.375,13.12173918,15.48308298
2016,8,0.875,8652.125,13.20565272,15.24334771
2017,8,0.75,9004.875,13.59792091,15.220309699999998
2018,8,0.875,18429.75,12.81186719,15.04669747
2019,8,1.0,23178.125,12.67102571,14.52709431
