year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2000,4,0.0,2596.75,9.152643623,12.34062658
2001,1,0.0,1078.0,,
2002,5,0.0,4328.0,11.79175042,14.07733116
2003,9,0.2222222222222222,8233.444444,12.77290798,15.61741429
2004,15,0.13333333333333333,7380.4,12.89418669,15.45473955
2005,16,0.125,6881.625,12.69411702,15.18268867
2006,19,0.2631578947368421,7032.1052629999995,13.15928899,15.25113631
2007,34,0.38235294117647056,7418.823529,12.9254534,15.31340726
2008,27,0.3333333333333333,6927.851852,12.76687374,15.54523847
2009,25,0.12,7118.2,12.40765264,15.01812326
2010,33,0.30303030303030304,5993.7272729999995,12.72922859,15.44670279
2011,52,0.28846153846153844,7050.0,12.97483176,15.47445379
2012,52,0.3269230769230769,7763.230769,12.96908529,15.3525092
2013,52,0.3076923076923077,7868.403845999999,13.23860342,15.57625582
2014,53,0.3018867924528302,8081.528302,13.04812972,15.61435149
2015,49,0.30612244897959184,8654.081633,12.88421067,15.45674406
2016,55,0.3090909090909091,9126.145455,12.94222337,15.32669148
2017,47,0.2978723404255319,9043.212765999999,13.501133600000001,15.906915
2018,40,0.35,9410.3,13.77789275,15.878517
2019,28,0.32142857142857145,7924.5,13.78807294,15.493661499999998
