year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,34547.0,12.67920658,15.06678064
1.0,1,1.0,37901.0,12.66671119,15.24766489
1.0,1,1.0,36507.0,13.38223688,15.6451
1.0,1,1.0,37609.0,12.54444403,15.73171695
1.0,2,1.0,34446.5,12.80657522,16.50622378
1.0,1,1.0,34563.0,12.77458498,15.47004243
1.0,1,1.0,32152.0,13.62825069,16.36328637
1.0,2,1.0,32523.5,13.62890989,16.44498198
1.0,2,1.0,31281.0,13.89663308,17.08348895
1.0,2,1.0,32327.5,13.60003337,16.92669309
1.0,2,1.0,32975.0,13.60889023,16.906954000000002
1.0,2,1.0,33527.0,13.55983575,16.88721491
1.0,2,1.0,31730.0,13.58172633,16.80791676
1.0,2,1.0,32608.0,13.65522992,16.56721497
1.0,2,1.0,32604.0,13.61332969,16.54694628
