year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,1203.0,14.04293151,
0.0,2,0.0,1200.0,14.08965517,
0.0,1,0.0,1200.0,14.08965517,
0.0,3,0.0,1270.0,12.07036926,
0.0,3,0.0,1612.666667,9.11272859,
1.0,2,1.0,17502.0,16.64711036,17.61891908
1.0,2,1.0,5834.0,13.33275862,15.11225768
0.25,4,0.25,6370.0,12.27385513,14.80957221
0.0,6,0.0,5082.5,11.62875369,15.20503787
0.0,5,0.0,6018.2,12.55323841,15.62438622
0.0,6,0.0,4797.833333,11.17621117,15.10860897
0.0,5,0.0,3839.0,10.58459287,14.26529262
0.0,4,0.0,2610.5,11.68731162,
0.2,5,0.2,6178.4,12.38854603,15.15756279
